event_id,game_id,date,team,player,person_id,seconds,comment,official_reference_url
2021-02-20_CHI_SAC,0022000460,2021-02-20,CHI,Wendell Carter Jr.,1628976,1988,,https://www.nba.com/game/0022000460/box-score
2021-02-22_HOU_CHI,0022000474,2021-02-22,CHI,Wendell Carter Jr.,1628976,1729,,https://www.nba.com/game/0022000474/box-score
2021-02-24_CHI_MIN,0022000493,2021-02-24,CHI,Wendell Carter Jr.,1628976,1899,,https://www.nba.com/game/0022000493/box-score
2021-02-26_CHI_PHX,0022000508,2021-02-26,CHI,Wendell Carter Jr.,1628976,1474,,https://www.nba.com/game/0022000508/box-score
2021-03-01_CHI_DEN,0022000531,2021-03-01,CHI,Wendell Carter Jr.,1628976,1362,,https://www.nba.com/game/0022000531/box-score
2021-03-03_NOP_CHI,0022000548,2021-03-03,CHI,Wendell Carter Jr.,1628976,1645,,https://www.nba.com/game/0022000548/box-score
2021-03-11_CHI_PHI,0022000572,2021-03-11,CHI,Wendell Carter Jr.,1628976,906,,https://www.nba.com/game/0022000572/box-score
2021-03-12_CHI_MIA,0022000582,2021-03-12,CHI,Wendell Carter Jr.,1628976,1347,,https://www.nba.com/game/0022000582/box-score
2021-03-14_CHI_TOR,0022000600,2021-03-14,CHI,Wendell Carter Jr.,1628976,1131,,https://www.nba.com/game/0022000600/box-score
2021-03-16_CHI_OKC,0022000612,2021-03-16,CHI,Wendell Carter Jr.,1628976,1365,,https://www.nba.com/game/0022000612/box-score
2021-03-17_CHI_SAS,0022000621,2021-03-17,CHI,Wendell Carter Jr.,1628976,1036,,https://www.nba.com/game/0022000621/box-score
2021-03-19_DEN_CHI,0022000637,2021-03-19,CHI,Wendell Carter Jr.,1628976,1406,,https://www.nba.com/game/0022000637/box-score
2021-03-21_DET_CHI,0022000649,2021-03-21,CHI,Wendell Carter Jr.,1628976,817,,https://www.nba.com/game/0022000649/box-score
2021-03-22_CHI_UTA,0022000656,2021-03-22,CHI,Wendell Carter Jr.,1628976,1073,,https://www.nba.com/game/0022000656/box-score
2021-03-24_CHI_CLE,0022000671,2021-03-24,CHI,Wendell Carter Jr.,1628976,1343,,https://www.nba.com/game/0022000671/box-score
2021-03-28_LAL_ORL,0022000706,2021-03-28,ORL,Wendell Carter Jr.,1628976,1215,,https://www.nba.com/game/0022000706/box-score
2021-03-30_LAC_ORL,0022000720,2021-03-30,ORL,Wendell Carter Jr.,1628976,1083,,https://www.nba.com/game/0022000720/box-score
2021-04-01_NOP_ORL,0022000734,2021-04-01,ORL,Wendell Carter Jr.,1628976,1859,,https://www.nba.com/game/0022000734/box-score
2021-04-03_UTA_ORL,0022000752,2021-04-03,ORL,Wendell Carter Jr.,1628976,2051,,https://www.nba.com/game/0022000752/box-score
2021-04-04_DEN_ORL,0022000761,2021-04-04,ORL,Wendell Carter Jr.,1628976,2087,,https://www.nba.com/game/0022000761/box-score
2021-04-07_ORL_WAS,0022000777,2021-04-07,ORL,Wendell Carter Jr.,1628976,1393,,https://www.nba.com/game/0022000777/box-score
2021-04-09_ORL_IND,0022000790,2021-04-09,ORL,Wendell Carter Jr.,1628976,1548,,https://www.nba.com/game/0022000790/box-score
2021-04-11_ORL_MIL,0022000808,2021-04-11,ORL,Wendell Carter Jr.,1628976,1630,,https://www.nba.com/game/0022000808/box-score
2021-04-12_ORL_SAS,0022000816,2021-04-12,ORL,Wendell Carter Jr.,1628976,1796,,https://www.nba.com/game/0022000816/box-score
2021-04-14_CHI_ORL,0022000833,2021-04-14,ORL,Wendell Carter Jr.,1628976,1874,,https://www.nba.com/game/0022000833/box-score
2021-04-16_TOR_ORL,0022000849,2021-04-16,ORL,Wendell Carter Jr.,1628976,1893,,https://www.nba.com/game/0022000849/box-score
2021-04-18_ORL_HOU,0022000864,2021-04-18,ORL,Wendell Carter Jr.,1628976,1895,,https://www.nba.com/game/0022000864/box-score
2021-04-20_ATL_ORL,0022000876,2021-04-20,ORL,Wendell Carter Jr.,1628976,1550,,https://www.nba.com/game/0022000876/box-score
2021-04-22_ORL_NOP,0022000893,2021-04-22,ORL,Wendell Carter Jr.,1628976,0,DNP - Injury/Illness,https://www.nba.com/game/0022000893/box-score
2021-04-25_ORL_IND,0022000914,2021-04-25,ORL,Wendell Carter Jr.,1628976,1244,,https://www.nba.com/game/0022000914/box-score
2021-04-26_ORL_LAL,0022000917,2021-04-26,ORL,Wendell Carter Jr.,1628976,1737,,https://www.nba.com/game/0022000917/box-score
2021-04-28_CLE_ORL,0022000933,2021-04-28,ORL,Wendell Carter Jr.,1628976,1266,,https://www.nba.com/game/0022000933/box-score
2021-04-30_MEM_ORL,0022000953,2021-04-30,ORL,Wendell Carter Jr.,1628976,1322,,https://www.nba.com/game/0022000953/box-score
2021-05-01_ORL_MEM,0022000961,2021-05-01,ORL,Wendell Carter Jr.,1628976,1617,,https://www.nba.com/game/0022000961/box-score
2021-05-03_DET_ORL,0022000975,2021-05-03,ORL,Wendell Carter Jr.,1628976,1163,,https://www.nba.com/game/0022000975/box-score
2021-05-05_ORL_BOS,0022000990,2021-05-05,ORL,Wendell Carter Jr.,1628976,0,DND - Injury/Illness,https://www.nba.com/game/0022000990/box-score
2021-05-07_CHA_ORL,0022001004,2021-05-07,ORL,Wendell Carter Jr.,1628976,0,NWT - Injury/Illness,https://www.nba.com/game/0022001004/box-score
2021-05-09_ORL_MIN,0022001022,2021-05-09,ORL,Wendell Carter Jr.,1628976,0,DND - Injury/Illness,https://www.nba.com/game/0022001022/box-score
2021-05-11_MIL_ORL,0022001038,2021-05-11,ORL,Wendell Carter Jr.,1628976,1857,,https://www.nba.com/game/0022001038/box-score
2021-05-13_ATL_ORL,0022001049,2021-05-13,ORL,Wendell Carter Jr.,1628976,1640,,https://www.nba.com/game/0022001049/box-score
2021-05-14_PHI_ORL,0022001055,2021-05-14,ORL,Wendell Carter Jr.,1628976,1289,,https://www.nba.com/game/0022001055/box-score
2021-05-16_PHI_ORL,0022001075,2021-05-16,ORL,Wendell Carter Jr.,1628976,0,DND - Injury/Illness,https://www.nba.com/game/0022001075/box-score
2020-12-23_DEN_SAC,0022000019,2020-12-23,DEN,Zeke Nnaji,1630192,0,DNP - Coach's Decision,https://www.nba.com/game/0022000019/box-score
2020-12-25_DEN_LAC,0022000009,2020-12-25,DEN,Zeke Nnaji,1630192,0,DNP - Coach's Decision,https://www.nba.com/game/0022000009/box-score
2020-12-28_DEN_HOU,0022000044,2020-12-28,DEN,Zeke Nnaji,1630192,217,,https://www.nba.com/game/0022000044/box-score
2020-12-29_SAC_DEN,0022000055,2020-12-29,DEN,Zeke Nnaji,1630192,25,,https://www.nba.com/game/0022000055/box-score
2021-01-01_DEN_PHX,0022000076,2021-01-01,DEN,Zeke Nnaji,1630192,0,DNP - Coach's Decision,https://www.nba.com/game/0022000076/box-score
2021-01-03_MIN_DEN,0022000088,2021-01-03,DEN,Zeke Nnaji,1630192,56,,https://www.nba.com/game/0022000088/box-score
2021-01-05_DEN_MIN,0022000104,2021-01-05,DEN,Zeke Nnaji,1630192,0,DNP - Coach's Decision,https://www.nba.com/game/0022000104/box-score
2021-01-07_DEN_DAL,0022000120,2021-01-07,DEN,Zeke Nnaji,1630192,0,DNP - Coach's Decision,https://www.nba.com/game/0022000120/box-score
2021-01-09_PHI_DEN,0022000133,2021-01-09,DEN,Zeke Nnaji,1630192,126,,https://www.nba.com/game/0022000133/box-score
2021-01-10_NYK_DEN,0022000144,2021-01-10,DEN,Zeke Nnaji,1630192,224,,https://www.nba.com/game/0022000144/box-score
2021-01-12_BKN_DEN,0022000158,2021-01-12,DEN,Zeke Nnaji,1630192,0,DNP - Coach's Decision,https://www.nba.com/game/0022000158/box-score
2021-01-14_DEN_GSW,0022000177,2021-01-14,DEN,Zeke Nnaji,1630192,0,DNP - Coach's Decision,https://www.nba.com/game/0022000177/box-score
2021-01-17_DEN_UTA,0022000200,2021-01-17,DEN,Zeke Nnaji,1630192,0,DNP - Coach's Decision,https://www.nba.com/game/0022000200/box-score
2021-01-19_DEN_OKC,0022000213,2021-01-19,DEN,Zeke Nnaji,1630192,301,,https://www.nba.com/game/0022000213/box-score
2021-01-22_PHX_DEN,0022000238,2021-01-22,DEN,Zeke Nnaji,1630192,0,DNP - Coach's Decision,https://www.nba.com/game/0022000238/box-score
2021-01-23_PHX_DEN,0022000248,2021-01-23,DEN,Zeke Nnaji,1630192,0,DNP - Coach's Decision,https://www.nba.com/game/0022000248/box-score
2021-01-25_DAL_DEN,0022000265,2021-01-25,DEN,Zeke Nnaji,1630192,0,DNP - Coach's Decision,https://www.nba.com/game/0022000265/box-score
2021-01-27_MIA_DEN,0022000275,2021-01-27,DEN,Zeke Nnaji,1630192,147,,https://www.nba.com/game/0022000275/box-score
2021-01-29_SAS_DEN,0022000296,2021-01-29,DEN,Zeke Nnaji,1630192,34,,https://www.nba.com/game/0022000296/box-score
2021-01-31_DEN_UTA,0022000306,2021-01-31,DEN,Zeke Nnaji,1630192,99,,https://www.nba.com/game/0022000306/box-score
2021-02-04_LAL_DEN,0022000341,2021-02-04,DEN,Zeke Nnaji,1630192,173,,https://www.nba.com/game/0022000341/box-score
2021-02-06_SAC_DEN,0022000352,2021-02-06,DEN,Zeke Nnaji,1630192,0,DNP - Coach's Decision,https://www.nba.com/game/0022000352/box-score
2021-02-08_DEN_MIL,0022000373,2021-02-08,DEN,Zeke Nnaji,1630192,0,DNP - Coach's Decision,https://www.nba.com/game/0022000373/box-score
2021-02-10_DEN_CLE,0022000388,2021-02-10,DEN,Zeke Nnaji,1630192,1126,,https://www.nba.com/game/0022000388/box-score
2021-02-12_DEN_OKC,0022000401,2021-02-12,DEN,Zeke Nnaji,1630192,372,,https://www.nba.com/game/0022000401/box-score
2021-02-14_DEN_LAL,0022000416,2021-02-14,DEN,Zeke Nnaji,1630192,1430,,https://www.nba.com/game/0022000416/box-score
2021-02-16_BOS_DEN,0022000427,2021-02-16,DEN,Zeke Nnaji,1630192,1588,,https://www.nba.com/game/0022000427/box-score
2021-02-17_WAS_DEN,0022000437,2021-02-17,DEN,Zeke Nnaji,1630192,809,,https://www.nba.com/game/0022000437/box-score
2021-02-19_CLE_DEN,0022000563,2021-02-19,DEN,Zeke Nnaji,1630192,387,,https://www.nba.com/game/0022000563/box-score
2021-02-21_ATL_DEN,0022000470,2021-02-21,DEN,Zeke Nnaji,1630192,1795,,https://www.nba.com/game/0022000470/box-score
2021-02-23_DEN_POR,0022000487,2021-02-23,DEN,Zeke Nnaji,1630192,1415,,https://www.nba.com/game/0022000487/box-score
2021-02-25_DEN_WAS,0022000502,2021-02-25,DEN,Zeke Nnaji,1630192,873,,https://www.nba.com/game/0022000502/box-score
2021-02-27_OKC_DEN,0022000518,2021-02-27,DEN,Zeke Nnaji,1630192,929,,https://www.nba.com/game/0022000518/box-score
2021-03-01_CHI_DEN,0022000531,2021-03-01,DEN,Zeke Nnaji,1630192,807,,https://www.nba.com/game/0022000531/box-score
2021-03-02_MIL_DEN,0022000540,2021-03-02,DEN,Zeke Nnaji,1630192,940,,https://www.nba.com/game/0022000540/box-score
2021-03-04_IND_DEN,0022000553,2021-03-04,DEN,Zeke Nnaji,1630192,990,,https://www.nba.com/game/0022000553/box-score
2021-03-12_MEM_DEN,0022000580,2021-03-12,DEN,Zeke Nnaji,1630192,0,DNP - Injury/Illness,https://www.nba.com/game/0022000580/box-score
2021-03-13_DEN_DAL,0022000592,2021-03-13,DEN,Zeke Nnaji,1630192,283,,https://www.nba.com/game/0022000592/box-score
2021-03-15_DEN_IND,0022000606,2021-03-15,DEN,Zeke Nnaji,1630192,89,,https://www.nba.com/game/0022000606/box-score
2021-03-17_DEN_CHA,0022000624,2021-03-17,DEN,Zeke Nnaji,1630192,1163,,https://www.nba.com/game/0022000624/box-score
2021-03-19_DEN_CHI,0022000637,2021-03-19,DEN,Zeke Nnaji,1630192,659,,https://www.nba.com/game/0022000637/box-score
2021-03-21_DEN_NOP,0022000646,2021-03-21,DEN,Zeke Nnaji,1630192,0,DNP - Coach's Decision,https://www.nba.com/game/0022000646/box-score
2021-03-23_ORL_DEN,0022000661,2021-03-23,DEN,Zeke Nnaji,1630192,705,,https://www.nba.com/game/0022000661/box-score
2021-03-24_TOR_DEN,0022000668,2021-03-24,DEN,Zeke Nnaji,1630192,1141,,https://www.nba.com/game/0022000668/box-score
2021-03-26_NOP_DEN,0022000689,2021-03-26,DEN,Zeke Nnaji,1630192,215,,https://www.nba.com/game/0022000689/box-score
2021-03-28_DEN_ATL,0022000705,2021-03-28,DEN,Zeke Nnaji,1630192,363,,https://www.nba.com/game/0022000705/box-score
2021-03-30_DEN_PHI,0022000719,2021-03-30,DEN,Zeke Nnaji,1630192,0,DNP - Coach's Decision,https://www.nba.com/game/0022000719/box-score
2021-04-01_LAC_DEN,0022000736,2021-04-01,DEN,Zeke Nnaji,1630192,0,DNP - Coach's Decision,https://www.nba.com/game/0022000736/box-score
2021-04-04_DEN_ORL,0022000761,2021-04-04,DEN,Zeke Nnaji,1630192,0,DNP - Coach's Decision,https://www.nba.com/game/0022000761/box-score
2021-04-06_DEN_DET,0022000321,2021-04-06,DEN,Zeke Nnaji,1630192,242,,https://www.nba.com/game/0022000321/box-score
2021-04-07_DEN_SAS,0022000782,2021-04-07,DEN,Zeke Nnaji,1630192,227,,https://www.nba.com/game/0022000782/box-score
2021-04-09_DEN_SAS,0022000797,2021-04-09,DEN,Zeke Nnaji,1630192,0,DNP - Coach's Decision,https://www.nba.com/game/0022000797/box-score
2021-04-11_DEN_BOS,0022000806,2021-04-11,DEN,Zeke Nnaji,1630192,483,,https://www.nba.com/game/0022000806/box-score
2021-04-12_GSW_DEN,0022000821,2021-04-12,DEN,Zeke Nnaji,1630192,0,DNP - Coach's Decision,https://www.nba.com/game/0022000821/box-score
2021-04-14_DEN_MIA,0022000838,2021-04-14,DEN,Zeke Nnaji,1630192,156,,https://www.nba.com/game/0022000838/box-score
2021-04-16_HOU_DEN,0022000851,2021-04-16,DEN,Zeke Nnaji,1630192,467,,https://www.nba.com/game/0022000851/box-score
2021-04-19_DEN_MEM,0022000874,2021-04-19,DEN,Zeke Nnaji,1630192,0,DNP - Coach's Decision,https://www.nba.com/game/0022000874/box-score
2021-04-21_POR_DEN,0022000890,2021-04-21,DEN,Zeke Nnaji,1630192,0,DNP - Coach's Decision,https://www.nba.com/game/0022000890/box-score
2021-04-23_GSW_DEN,0022000903,2021-04-23,DEN,Zeke Nnaji,1630192,128,,https://www.nba.com/game/0022000903/box-score
2021-04-24_DEN_HOU,0022000910,2021-04-24,DEN,Zeke Nnaji,1630192,231,,https://www.nba.com/game/0022000910/box-score
2021-04-26_DEN_MEM,0022000925,2021-04-26,DEN,Zeke Nnaji,1630192,199,,https://www.nba.com/game/0022000925/box-score
2021-04-28_DEN_NOP,0022000940,2021-04-28,DEN,Zeke Nnaji,1630192,0,DNP - Coach's Decision,https://www.nba.com/game/0022000940/box-score
2021-04-29_DEN_TOR,0022000948,2021-04-29,DEN,Zeke Nnaji,1630192,182,,https://www.nba.com/game/0022000948/box-score
2021-05-08_DEN_BKN,0022001015,2021-05-08,DEN,Zeke Nnaji,1630192,0,DNP - Coach's Decision,https://www.nba.com/game/0022001015/box-score
2021-05-11_CHA_DEN,0022000448,2021-05-11,DEN,Zeke Nnaji,1630192,0,DNP - Coach's Decision,https://www.nba.com/game/0022000448/box-score
2021-05-13_MIN_DEN,0022001052,2021-05-13,DEN,Zeke Nnaji,1630192,0,DNP - Coach's Decision,https://www.nba.com/game/0022001052/box-score
2021-05-14_DET_DEN,0022001054,2021-05-14,DEN,Zeke Nnaji,1630192,1235,,https://www.nba.com/game/0022001054/box-score
2021-05-16_POR_DEN,0022001076,2021-05-16,DEN,Zeke Nnaji,1630192,806,,https://www.nba.com/game/0022001076/box-score
