season,date,game_id,team,player,person_id,seconds,start,comment,pts,fgm,fga,fg3m,fg3a,ftm,fta,orb,drb,reb,ast,stl,blk,tov,pf
2020-21,2021-01-22,0022000229,CHI,Coby White,1629632,1965,1,,18,6,15,3,8,3,4,0,2,2,8,2,0,1,3
2020-21,2021-01-22,0022000229,CHI,Denzel Valentine,1627756,1041,0,,8,3,8,2,5,0,0,1,2,3,3,0,0,1,1
2020-21,2021-01-22,0022000229,CHA,LaMelo Ball,1630163,994,0,,7,3,7,0,2,1,1,0,1,1,2,2,0,5,1
2020-21,2021-01-22,0022000229,CHI,Lauri Markkanen,1628374,1774,1,,23,10,17,3,8,0,0,1,1,2,0,1,1,1,2
2020-21,2021-01-22,0022000229,CHI,Patrick Williams,1630172,964,1,,4,2,7,0,2,0,1,2,4,6,0,0,0,1,2
2020-21,2021-01-22,0022000229,CHI,Thaddeus Young,201152,1489,0,,8,4,8,0,2,0,0,4,2,6,6,1,0,0,2
2020-21,2021-01-22,0022000229,CHI,Tomas Satoransky,203107,672,0,,2,1,1,0,0,0,0,0,0,0,4,2,0,1,4
2020-21,2021-01-22,0022000229,CHI,Zach LaVine,203897,2172,1,,25,8,12,3,6,6,6,2,4,6,9,1,1,2,1
2020-21,2021-01-22,0022000231,ORL,Nikola Vucevic,202696,2470,1,,24,10,29,4,9,0,0,3,9,12,2,2,0,3,3
2020-21,2021-01-22,0022000233,BOS,Javonte Green,1629750,1212,0,,7,3,7,0,2,1,2,1,3,4,0,1,1,1,0
2020-21,2021-01-22,0022000233,PHI,Tony Bradley,1628396,0,0,DNP - Coach's Decision,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-21,2021-01-22,0022000234,TOR,Stanley Johnson,1626169,825,0,,3,1,1,1,1,0,0,0,2,2,3,1,0,0,0
2020-21,2021-01-22,0022000237,SAS,DeMar DeRozan,201942,2459,1,,29,8,20,0,1,13,16,0,6,6,6,1,0,1,4
2020-21,2021-01-23,0022000243,PHI,Tony Bradley,1628396,0,0,DNP - Coach's Decision,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-21,2021-01-23,0022000245,LAL,Alex Caruso,1627936,1106,0,,3,1,5,1,2,0,0,1,0,1,2,0,0,1,0
2020-21,2021-01-23,0022000245,CHI,Coby White,1629632,1926,1,,14,5,13,2,4,2,2,0,7,7,4,0,0,2,4
2020-21,2021-01-23,0022000245,CHI,Denzel Valentine,1627756,806,0,,3,1,6,1,3,0,0,0,1,1,1,1,0,1,1
2020-21,2021-01-23,0022000245,CHI,Lauri Markkanen,1628374,2155,1,,12,5,14,0,5,2,2,0,7,7,1,1,0,2,3
2020-21,2021-01-23,0022000245,CHI,Patrick Williams,1630172,1850,1,,13,5,12,2,4,1,2,4,4,8,1,0,1,1,2
2020-21,2021-01-23,0022000245,CHI,Thaddeus Young,201152,1359,0,,6,3,5,0,0,0,2,1,3,4,2,3,0,2,4
2020-21,2021-01-23,0022000245,CHI,Tomas Satoransky,203107,693,0,,5,1,1,1,1,2,4,0,1,1,3,1,0,1,1
2020-21,2021-01-23,0022000245,CHI,Zach LaVine,203897,2174,1,,21,9,23,1,6,2,2,3,7,10,4,1,0,7,5
2020-21,2021-01-23,0022000246,NOP,Lonzo Ball,1628366,1786,1,,11,4,10,3,9,0,0,0,4,4,7,2,1,1,3
2020-21,2021-01-24,0022000249,TOR,Stanley Johnson,1626169,1877,1,,3,1,6,0,2,1,2,0,6,6,4,1,1,3,4
2020-21,2021-01-24,0022000250,BOS,Javonte Green,1629750,626,0,,5,2,4,0,1,1,1,2,2,4,1,0,0,1,1
2020-21,2021-01-24,0022000252,CHA,LaMelo Ball,1630163,1664,0,,11,4,11,2,4,1,1,0,5,5,8,1,0,4,2
2020-21,2021-01-24,0022000252,ORL,Nikola Vucevic,202696,2095,1,,22,9,22,2,5,2,2,1,12,13,4,0,0,3,3
2020-21,2021-01-24,0022000253,SAS,DeMar DeRozan,201942,1641,1,,9,3,7,0,1,3,4,0,3,3,8,1,0,2,5
2020-21,2021-01-25,0022000257,PHI,Tony Bradley,1628396,1400,0,,12,5,7,0,0,2,2,4,5,9,0,0,1,0,2
2020-21,2021-01-25,0022000258,TOR,Stanley Johnson,1626169,1552,0,,4,0,1,0,0,4,4,1,3,4,6,2,1,1,5
2020-21,2021-01-25,0022000259,CHA,LaMelo Ball,1630163,1266,0,,9,4,10,0,5,1,3,0,2,2,4,0,2,3,3
2020-21,2021-01-25,0022000259,ORL,Nikola Vucevic,202696,2177,1,,28,11,23,4,7,2,2,2,10,12,7,1,0,3,3
2020-21,2021-01-25,0022000261,LAL,Alex Caruso,1627936,1123,0,,3,1,6,1,3,0,0,0,1,1,2,2,0,1,2
2020-21,2021-01-25,0022000262,CHI,Coby White,1629632,1439,1,,5,2,6,1,3,0,0,0,2,2,1,0,0,2,3
2020-21,2021-01-25,0022000262,CHI,Denzel Valentine,1627756,1540,0,,8,3,10,2,6,0,0,0,3,3,1,0,0,1,1
2020-21,2021-01-25,0022000262,BOS,Javonte Green,1629750,1087,0,,6,2,4,2,3,0,0,2,2,4,0,0,0,0,1
2020-21,2021-01-25,0022000262,CHI,Lauri Markkanen,1628374,1866,1,,18,7,12,3,6,1,2,1,5,6,1,0,0,1,3
2020-21,2021-01-25,0022000262,CHI,Patrick Williams,1630172,602,1,,2,1,4,0,2,0,0,0,0,0,1,1,0,2,2
2020-21,2021-01-25,0022000262,CHI,Thaddeus Young,201152,1877,0,,16,8,11,0,1,0,2,4,5,9,9,1,1,2,2
2020-21,2021-01-25,0022000262,CHI,Tomas Satoransky,203107,1441,0,,3,1,7,1,3,0,0,0,2,2,6,0,0,2,1
2020-21,2021-01-25,0022000262,CHI,Zach LaVine,203897,2055,1,,30,11,19,6,10,2,2,1,5,6,3,0,2,6,2
2020-21,2021-01-27,0022000271,CHA,LaMelo Ball,1630163,1311,0,,8,2,4,0,1,4,4,1,3,4,5,0,0,1,2
2020-21,2021-01-27,0022000273,ORL,Nikola Vucevic,202696,1978,1,,26,11,18,2,2,2,2,2,7,9,2,0,0,1,0
2020-21,2021-01-27,0022000276,LAL,Alex Caruso,1627936,959,0,,10,4,7,1,1,1,1,1,0,1,2,0,0,0,1
2020-21,2021-01-27,0022000276,PHI,Tony Bradley,1628396,0,0,DNP - Coach's Decision,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-21,2021-01-27,0022000277,TOR,Stanley Johnson,1626169,838,0,,6,2,4,2,4,0,0,0,3,3,3,2,0,1,1
2020-21,2021-01-27,0022000279,NOP,Lonzo Ball,1628366,935,1,,9,3,8,3,7,0,0,0,2,2,4,2,1,0,1
2020-21,2021-01-27,0022000280,SAS,DeMar DeRozan,201942,2053,1,,21,7,8,2,2,5,6,0,5,5,7,0,0,3,1
2020-21,2021-01-27,0022000280,BOS,Javonte Green,1629750,793,0,,2,1,3,0,0,0,0,0,1,1,1,2,0,0,0
2020-21,2021-01-28,0022000284,LAL,Alex Caruso,1627936,1182,0,,6,3,7,0,1,0,0,1,1,2,2,0,0,0,2
2020-21,2021-01-29,0022000288,CHA,LaMelo Ball,1630163,1788,0,,16,7,13,0,6,2,3,1,5,6,7,2,0,5,1
2020-21,2021-01-29,0022000289,ORL,Nikola Vucevic,202696,1712,1,,10,4,13,2,4,0,0,2,4,6,1,0,0,3,2
2020-21,2021-01-29,0022000292,TOR,Stanley Johnson,1626169,1155,0,,3,1,3,1,3,0,0,1,0,1,1,3,0,1,2
2020-21,2021-01-29,0022000293,NOP,Lonzo Ball,1628366,2102,1,,27,10,20,7,13,0,0,0,3,3,8,1,0,2,2
2020-21,2021-01-29,0022000294,PHI,Tony Bradley,1628396,257,0,,0,0,2,0,0,0,0,2,2,4,1,0,0,0,0
2020-21,2021-01-29,0022000296,SAS,DeMar DeRozan,201942,2171,1,,30,11,14,1,2,7,7,0,1,1,10,0,0,1,2
2020-21,2021-01-30,0022000298,CHI,Coby White,1629632,2035,1,,20,6,11,3,6,5,5,0,3,3,6,0,0,1,2
2020-21,2021-01-30,0022000298,CHI,Denzel Valentine,1627756,296,0,,0,0,2,0,2,0,0,0,0,0,1,0,0,0,1
2020-21,2021-01-30,0022000298,CHI,Lauri Markkanen,1628374,2145,1,,31,12,18,6,11,1,1,0,6,6,0,0,1,2,1
2020-21,2021-01-30,0022000298,CHI,Patrick Williams,1630172,1458,1,,11,4,7,1,3,2,2,0,1,1,1,1,0,1,0
2020-21,2021-01-30,0022000298,CHI,Thaddeus Young,201152,1737,0,,8,3,10,0,0,2,2,7,4,11,11,1,0,1,4
2020-21,2021-01-30,0022000298,CHI,Tomas Satoransky,203107,798,0,,6,2,3,1,2,1,1,0,3,3,3,0,0,2,0
2020-21,2021-01-30,0022000298,CHI,Zach LaVine,203897,2097,1,,26,9,12,6,8,2,2,0,7,7,4,2,0,6,1
2020-21,2021-01-30,0022000299,CHA,LaMelo Ball,1630163,1860,0,,27,8,10,2,3,9,9,2,3,5,9,3,0,1,3
2020-21,2021-01-30,0022000300,NOP,Lonzo Ball,1628366,1669,1,,7,3,8,1,6,0,0,1,7,8,4,3,1,2,2
2020-21,2021-01-30,0022000302,LAL,Alex Caruso,1627936,1175,0,,2,1,2,0,1,0,0,1,2,3,1,0,0,0,2
2020-21,2021-01-30,0022000302,BOS,Javonte Green,1629750,0,0,DNP - Coach's Decision,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-21,2021-01-30,0022000304,SAS,DeMar DeRozan,201942,1505,1,,5,2,6,1,2,0,0,0,1,1,1,0,0,1,2
2020-21,2021-01-31,0022000307,PHI,Tony Bradley,1628396,1022,1,,2,1,2,0,0,0,0,1,3,4,2,0,0,0,3
2020-21,2021-01-31,0022000309,ORL,Nikola Vucevic,202696,2116,1,,15,5,18,2,6,3,3,0,14,14,4,2,1,3,1
2020-21,2021-01-31,0022000309,TOR,Stanley Johnson,1626169,724,0,,2,0,2,0,1,2,2,0,2,2,0,0,0,0,3
2020-21,2021-02-01,0022000313,LAL,Alex Caruso,1627936,1496,0,,8,4,7,0,2,0,0,1,1,2,2,2,0,3,5
2020-21,2021-02-01,0022000314,CHA,LaMelo Ball,1630163,1886,1,,14,3,11,2,4,6,6,2,3,5,7,0,0,3,5
2020-21,2021-02-01,0022000315,CHI,Coby White,1629632,2248,1,,13,5,12,1,4,2,2,0,4,4,6,0,0,4,0
2020-21,2021-02-01,0022000315,CHI,Denzel Valentine,1627756,189,0,,2,1,2,0,1,0,0,0,0,0,0,0,0,0,0
2020-21,2021-02-01,0022000315,CHI,Lauri Markkanen,1628374,2016,1,,30,11,18,6,12,2,2,0,5,5,2,1,0,4,1
2020-21,2021-02-01,0022000315,CHI,Patrick Williams,1630172,1681,1,,10,3,8,0,3,4,6,0,1,1,2,0,0,0,1
2020-21,2021-02-01,0022000315,CHI,Thaddeus Young,201152,1838,0,,13,6,10,1,1,0,1,0,8,8,8,1,1,1,5
2020-21,2021-02-01,0022000315,CHI,Tomas Satoransky,203107,606,0,,0,0,1,0,1,0,0,0,2,2,4,0,0,2,1
2020-21,2021-02-01,0022000315,CHI,Zach LaVine,203897,1931,1,,21,8,16,3,6,2,2,0,5,5,3,1,0,1,4
2020-21,2021-02-01,0022000317,NOP,Lonzo Ball,1628366,1922,1,,14,5,13,2,5,2,2,0,2,2,5,3,0,1,1
2020-21,2021-02-01,0022000320,SAS,DeMar DeRozan,201942,1793,1,,14,6,12,0,2,2,4,2,3,5,6,1,0,2,2
2020-21,2021-02-02,0022000323,ORL,Nikola Vucevic,202696,2234,1,,21,9,19,2,7,1,1,3,15,18,4,0,0,2,3
2020-21,2021-02-02,0022000323,TOR,Stanley Johnson,1626169,431,0,,0,0,2,0,1,0,0,0,0,0,2,0,0,0,3
2020-21,2021-02-02,0022000326,BOS,Javonte Green,1629750,1230,0,,2,1,2,0,0,0,0,0,0,0,0,1,0,0,2
2020-21,2021-02-03,0022000327,CHA,LaMelo Ball,1630163,2298,1,,22,8,16,3,6,3,3,1,6,7,3,2,0,6,2
2020-21,2021-02-03,0022000327,PHI,Tony Bradley,1628396,0,0,DNP - Coach's Decision,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-21,2021-02-03,0022000332,CHI,Coby White,1629632,1935,1,,13,4,13,2,8,3,4,0,3,3,6,1,0,2,2
2020-21,2021-02-03,0022000332,CHI,Denzel Valentine,1627756,1170,0,,13,5,10,3,7,0,0,0,6,6,3,2,0,0,2
2020-21,2021-02-03,0022000332,CHI,Lauri Markkanen,1628374,2137,1,,9,3,8,0,4,3,4,0,4,4,0,0,0,0,3
2020-21,2021-02-03,0022000332,CHI,Patrick Williams,1630172,1930,1,,12,6,12,0,3,0,1,0,7,7,1,1,0,2,1
2020-21,2021-02-03,0022000332,CHI,Thaddeus Young,201152,1552,0,,19,9,11,0,1,1,3,3,1,4,2,5,1,2,3
2020-21,2021-02-03,0022000332,CHI,Tomas Satoransky,203107,822,0,,6,3,4,0,1,0,0,0,0,0,3,0,0,1,0
2020-21,2021-02-03,0022000332,CHI,Zach LaVine,203897,2277,1,,24,10,21,0,7,4,4,2,3,5,7,0,0,2,2
2020-21,2021-02-03,0022000334,SAS,DeMar DeRozan,201942,2417,1,,30,10,19,0,0,10,11,2,6,8,6,0,0,2,0
2020-21,2021-02-03,0022000335,NOP,Lonzo Ball,1628366,1463,1,,18,7,13,4,7,0,0,1,5,6,1,1,0,2,4
2020-21,2021-02-03,0022000336,BOS,Javonte Green,1629750,896,0,,3,1,3,1,1,0,0,0,1,1,1,1,0,1,2
2020-21,2021-02-04,0022000337,PHI,Tony Bradley,1628396,234,0,,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2020-21,2021-02-04,0022000341,LAL,Alex Caruso,1627936,1010,0,,0,0,3,0,3,0,0,2,1,3,3,0,0,4,1
2020-21,2021-02-05,0022000342,CHA,LaMelo Ball,1630163,2363,1,,34,14,27,4,9,2,3,2,2,4,8,2,1,0,4
2020-21,2021-02-05,0022000343,NOP,Lonzo Ball,1628366,2113,1,,20,7,13,5,9,1,2,0,9,9,3,0,1,3,2
2020-21,2021-02-05,0022000344,CHI,Coby White,1629632,2020,1,,16,6,17,4,9,0,0,0,1,1,3,0,1,1,2
2020-21,2021-02-05,0022000344,CHI,Denzel Valentine,1627756,1226,0,,14,6,12,2,6,0,0,0,4,4,1,2,0,0,2
2020-21,2021-02-05,0022000344,CHI,Lauri Markkanen,1628374,1029,1,,13,5,9,2,5,1,1,0,5,5,0,0,0,1,2
2020-21,2021-02-05,0022000344,ORL,Nikola Vucevic,202696,2238,1,,43,17,29,4,10,5,6,3,16,19,4,0,1,1,2
2020-21,2021-02-05,0022000344,CHI,Patrick Williams,1630172,2032,1,,20,7,11,0,1,6,6,2,5,7,1,2,1,1,3
2020-21,2021-02-05,0022000344,CHI,Thaddeus Young,201152,1940,0,,15,7,10,0,0,1,2,3,4,7,5,2,0,1,5
2020-21,2021-02-05,0022000344,CHI,Tomas Satoransky,203107,1271,0,,6,2,4,0,0,2,2,0,4,4,4,0,0,1,1
2020-21,2021-02-05,0022000344,CHI,Zach LaVine,203897,2181,1,,26,9,21,1,5,7,7,0,4,4,8,1,0,1,2
2020-21,2021-02-05,0022000345,TOR,Stanley Johnson,1626169,619,0,,0,0,1,0,1,0,0,0,0,0,1,0,0,1,2
2020-21,2021-02-05,0022000350,BOS,Javonte Green,1629750,0,0,DNP - Coach's Decision,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-21,2021-02-06,0022000353,CHI,Coby White,1629632,1642,1,,13,5,12,2,6,1,1,0,7,7,3,1,0,1,2
2020-21,2021-02-06,0022000353,CHI,Denzel Valentine,1627756,2196,1,,20,8,17,4,10,0,0,2,1,3,4,1,0,0,1
2020-21,2021-02-06,0022000353,ORL,Nikola Vucevic,202696,1460,1,,17,7,17,1,5,2,2,2,6,8,1,1,2,3,1
2020-21,2021-02-06,0022000353,CHI,Patrick Williams,1630172,2007,1,,16,7,13,1,2,1,1,1,9,10,1,0,1,2,1
2020-21,2021-02-06,0022000353,CHI,Thaddeus Young,201152,1544,0,,11,5,10,0,0,1,1,2,1,3,4,1,2,2,0
2020-21,2021-02-06,0022000353,CHI,Tomas Satoransky,203107,1621,0,,9,3,5,2,2,1,1,2,3,5,6,1,2,0,1
2020-21,2021-02-06,0022000353,CHI,Zach LaVine,203897,1991,1,,39,16,25,5,6,2,5,2,5,7,4,0,0,2,2
2020-21,2021-02-06,0022000354,PHI,Tony Bradley,1628396,0,0,DNP - Coach's Decision,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-21,2021-02-06,0022000355,NOP,Lonzo Ball,1628366,1827,1,,16,6,11,4,6,0,0,2,5,7,7,1,1,0,2
2020-21,2021-02-06,0022000356,TOR,Stanley Johnson,1626169,632,0,,8,3,4,2,2,0,0,1,0,1,0,0,0,0,0
2020-21,2021-02-06,0022000358,SAS,DeMar DeRozan,201942,2245,1,,30,9,16,1,3,11,12,0,8,8,7,0,0,1,0
2020-21,2021-02-06,0022000361,LAL,Alex Caruso,1627936,1569,0,,10,3,5,1,1,3,3,0,3,3,0,2,0,3,1
2020-21,2021-02-07,0022000215,CHA,LaMelo Ball,1630163,1829,1,,19,7,17,3,6,2,2,2,5,7,5,1,0,1,1
2020-21,2021-02-07,0022000365,BOS,Javonte Green,1629750,307,0,,1,0,0,0,0,1,2,0,1,1,0,0,0,0,0
2020-21,2021-02-08,0022000367,CHA,LaMelo Ball,1630163,1912,1,,24,7,18,7,12,3,4,1,6,7,10,0,0,4,4
2020-21,2021-02-08,0022000368,CHI,Coby White,1629632,1809,1,,8,3,10,0,4,2,2,1,7,8,3,0,0,1,2
2020-21,2021-02-08,0022000368,CHI,Denzel Valentine,1627756,1666,1,,11,4,13,3,8,0,0,0,6,6,1,0,0,1,5
2020-21,2021-02-08,0022000368,CHI,Patrick Williams,1630172,2122,1,,10,2,7,2,3,4,4,0,6,6,1,0,0,2,3
2020-21,2021-02-08,0022000368,CHI,Thaddeus Young,201152,1666,0,,14,7,11,0,0,0,1,3,2,5,6,2,1,4,2
2020-21,2021-02-08,0022000368,CHI,Tomas Satoransky,203107,1402,0,,9,3,6,1,2,2,2,0,7,7,3,1,0,1,1
2020-21,2021-02-08,0022000368,CHI,Zach LaVine,203897,2254,1,,35,12,26,3,8,8,11,1,1,2,6,1,0,3,4
2020-21,2021-02-08,0022000369,TOR,Stanley Johnson,1626169,413,0,,3,1,1,1,1,0,0,0,1,1,1,0,0,1,2
2020-21,2021-02-08,0022000371,SAS,DeMar DeRozan,201942,2151,1,,21,6,15,1,3,8,8,0,6,6,10,0,0,2,0
2020-21,2021-02-09,0022000377,NOP,Lonzo Ball,1628366,1773,1,,15,5,12,3,6,2,2,2,4,6,3,0,0,0,1
2020-21,2021-02-09,0022000378,SAS,DeMar DeRozan,201942,1682,1,,12,4,11,0,2,4,4,1,2,3,6,0,0,1,1
2020-21,2021-02-09,0022000379,BOS,Javonte Green,1629750,0,0,DNP - Coach's Decision,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-21,2021-02-09,0022000380,ORL,Nikola Vucevic,202696,2466,1,,27,10,21,2,7,5,9,2,13,15,4,2,2,1,2
2020-21,2021-02-09,0022000381,PHI,Tony Bradley,1628396,0,0,DNP - Coach's Decision,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-21,2021-02-10,0022000382,TOR,Stanley Johnson,1626169,812,0,,0,0,1,0,1,0,0,0,0,0,1,0,0,0,2
2020-21,2021-02-10,0022000385,CHI,Coby White,1629632,2067,1,,30,10,20,8,17,2,2,0,2,2,7,0,0,2,2
2020-21,2021-02-10,0022000385,CHI,Denzel Valentine,1627756,1350,1,,16,6,11,4,8,0,0,1,2,3,2,0,0,0,2
2020-21,2021-02-10,0022000385,NOP,Lonzo Ball,1628366,2036,1,,21,6,13,4,10,5,5,2,3,5,7,2,0,1,0
2020-21,2021-02-10,0022000385,CHI,Patrick Williams,1630172,2082,1,,7,2,7,1,2,2,4,1,4,5,1,2,2,1,4
2020-21,2021-02-10,0022000385,CHI,Thaddeus Young,201152,1620,0,,8,4,6,0,1,0,0,2,5,7,4,1,0,2,3
2020-21,2021-02-10,0022000385,CHI,Tomas Satoransky,203107,1150,0,,3,1,2,1,2,0,0,0,2,2,8,0,0,3,3
2020-21,2021-02-10,0022000385,CHI,Zach LaVine,203897,2254,1,,46,17,25,9,14,3,3,1,6,7,4,0,1,5,0
2020-21,2021-02-10,0022000386,CHA,LaMelo Ball,1630163,1694,1,,17,8,15,1,4,0,0,1,1,2,5,3,1,3,0
2020-21,2021-02-11,0022000393,ORL,Nikola Vucevic,202696,2271,1,,25,8,23,3,6,6,6,1,12,13,5,0,0,3,3
2020-21,2021-02-11,0022000394,PHI,Tony Bradley,1628396,0,0,DNP - Coach's Decision,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-21,2021-02-11,0022000398,BOS,Javonte Green,1629750,497,0,,3,1,3,1,2,0,0,0,1,1,0,1,0,0,0
2020-21,2021-02-11,0022000398,TOR,Stanley Johnson,1626169,964,0,,9,3,5,1,3,2,2,0,3,3,0,2,0,2,1
2020-21,2021-02-12,0022000395,CHA,LaMelo Ball,1630163,2205,1,,20,8,15,2,8,2,2,2,9,11,4,3,0,4,5
2020-21,2021-02-12,0022000397,SAS,DeMar DeRozan,201942,1542,1,,23,7,11,0,0,9,10,2,4,6,8,0,0,2,1
2020-21,2021-02-12,0022000399,NOP,Lonzo Ball,1628366,1936,1,,12,4,12,4,10,0,0,0,6,6,7,0,1,1,4
2020-21,2021-02-12,0022000400,CHI,Coby White,1629632,2025,1,,17,7,14,3,8,0,0,0,3,3,4,0,1,2,3
2020-21,2021-02-12,0022000400,CHI,Denzel Valentine,1627756,1359,0,,10,3,9,2,6,2,2,1,2,3,0,1,0,1,1
2020-21,2021-02-12,0022000400,CHI,Patrick Williams,1630172,2099,1,,3,1,5,0,1,1,2,0,4,4,1,0,1,1,2
2020-21,2021-02-12,0022000400,CHI,Thaddeus Young,201152,1528,0,,14,6,11,0,0,2,2,3,3,6,3,1,0,2,2
2020-21,2021-02-12,0022000400,CHI,Tomas Satoransky,203107,1771,0,,17,5,8,0,2,7,7,0,4,4,7,0,0,1,2
2020-21,2021-02-12,0022000400,CHI,Zach LaVine,203897,2052,1,,26,11,21,4,7,0,0,2,7,9,6,0,0,2,2
2020-21,2021-02-12,0022000403,LAL,Alex Caruso,1627936,1216,0,,2,1,4,0,3,0,0,0,3,3,6,2,0,1,2
2020-21,2021-02-12,0022000405,ORL,Nikola Vucevic,202696,2049,1,,42,17,22,6,8,2,3,1,8,9,4,2,0,1,1
2020-21,2021-02-12,0022000412,BOS,Javonte Green,1629750,734,0,,7,3,3,0,0,1,2,1,3,4,0,2,1,0,3
2020-21,2021-02-13,0022000406,PHI,Tony Bradley,1628396,110,0,,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2020-21,2021-02-14,0022000413,TOR,Stanley Johnson,1626169,821,0,,0,0,2,0,1,0,0,1,3,4,0,0,1,1,2
2020-21,2021-02-14,0022000414,SAS,DeMar DeRozan,201942,2102,1,,8,3,8,1,3,1,1,0,2,2,9,2,0,1,1
2020-21,2021-02-14,0022000414,CHA,LaMelo Ball,1630163,2340,1,,17,7,20,3,8,0,0,3,9,12,8,3,1,5,4
2020-21,2021-02-14,0022000416,LAL,Alex Caruso,1627936,1178,0,,11,4,6,1,3,2,2,0,3,3,2,0,0,0,3
2020-21,2021-02-14,0022000417,ORL,Nikola Vucevic,202696,1661,1,,14,4,14,1,4,5,6,0,10,10,0,2,1,2,0
2020-21,2021-02-14,0022000560,BOS,Javonte Green,1629750,318,0,,3,0,1,0,1,3,4,0,0,0,0,0,0,0,0
2020-21,2021-02-14,0022000561,NOP,Lonzo Ball,1628366,1880,1,,13,5,11,3,7,0,0,2,2,4,3,0,0,5,4
2020-21,2021-02-15,0022000420,CHI,Coby White,1629632,2621,1,,19,7,18,1,6,4,4,0,7,7,8,0,0,3,2
2020-21,2021-02-15,0022000420,CHI,Denzel Valentine,1627756,1958,0,,11,3,9,3,5,2,2,1,3,4,2,0,0,1,3
2020-21,2021-02-15,0022000420,CHI,Patrick Williams,1630172,1592,1,,7,2,10,1,2,2,2,2,7,9,1,0,1,3,0
2020-21,2021-02-15,0022000420,CHI,Thaddeus Young,201152,1786,0,,13,6,8,0,0,1,1,5,6,11,4,2,0,3,4
2020-21,2021-02-15,0022000420,CHI,Tomas Satoransky,203107,1264,0,,13,5,9,2,2,1,1,0,3,3,4,1,0,0,1
2020-21,2021-02-15,0022000420,CHI,Wendell Carter Jr.,1628976,1259,1,,11,4,7,0,0,3,4,1,8,9,1,1,0,4,5
2020-21,2021-02-15,0022000420,CHI,Zach LaVine,203897,2301,1,,30,11,25,4,9,4,6,3,6,9,3,0,0,4,3
2020-21,2021-02-15,0022000423,PHI,Tony Bradley,1628396,0,0,DNP - Coach's Decision,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-21,2021-02-16,0022000427,BOS,Javonte Green,1629750,871,0,,5,2,4,1,1,0,0,0,1,1,0,1,0,2,4
2020-21,2021-02-16,0022000429,NOP,Lonzo Ball,1628366,1648,1,,13,5,12,2,7,1,2,1,2,3,5,2,0,1,3
2020-21,2021-02-16,0022000430,TOR,Stanley Johnson,1626169,0,0,DNP - Coach's Decision,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-21,2021-02-16,0022000431,LAL,Alex Caruso,1627936,1091,0,,4,1,2,1,2,1,2,0,2,2,3,1,1,0,2
2020-21,2021-02-17,0022000436,ORL,Nikola Vucevic,202696,2258,1,,16,8,24,0,7,0,0,2,14,16,5,1,0,2,2
2020-21,2021-02-17,0022000438,BOS,Javonte Green,1629750,1421,1,,9,2,4,1,1,4,4,1,2,3,0,2,0,1,2
2020-21,2021-02-17,0022000439,PHI,Tony Bradley,1628396,0,0,DNP - Coach's Decision,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-21,2021-02-17,0022000441,NOP,Lonzo Ball,1628366,2138,1,,21,7,14,5,10,2,2,0,2,2,5,1,0,3,3
2020-21,2021-02-17,0022000564,CHI,Coby White,1629632,1456,1,,8,3,10,1,6,1,2,0,6,6,4,0,0,3,2
2020-21,2021-02-17,0022000564,CHI,Denzel Valentine,1627756,1550,0,,3,1,11,1,8,0,0,0,8,8,3,0,0,0,1
2020-21,2021-02-17,0022000564,CHI,Patrick Williams,1630172,1770,1,,15,5,7,1,2,4,5,1,4,5,2,1,1,0,3
2020-21,2021-02-17,0022000564,CHI,Thaddeus Young,201152,1437,0,,9,4,10,0,1,1,4,4,6,10,7,2,1,3,6
2020-21,2021-02-17,0022000564,CHI,Tomas Satoransky,203107,1612,0,,4,2,7,0,1,0,0,1,2,3,5,0,0,1,3
2020-21,2021-02-17,0022000564,CHI,Wendell Carter Jr.,1628976,1604,1,,18,7,9,0,0,4,6,1,2,3,0,1,2,0,0
2020-21,2021-02-17,0022000564,CHI,Zach LaVine,203897,2116,1,,37,14,22,4,6,5,7,1,4,5,5,3,0,5,3
2020-21,2021-02-18,0022000445,TOR,Stanley Johnson,1626169,79,0,,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0
2020-21,2021-02-18,0022000446,LAL,Alex Caruso,1627936,1543,0,,2,1,5,0,1,0,0,1,4,5,3,3,0,2,1
2020-21,2021-02-19,0022000449,ORL,Nikola Vucevic,202696,2338,1,,30,13,23,2,8,2,2,0,16,16,10,1,1,0,1
2020-21,2021-02-19,0022000450,CHI,Coby White,1629632,1614,1,,9,4,11,1,5,0,0,2,4,6,5,0,0,0,3
