id,date,home,away,winner,margin,contact_status,direct_reasons,dependency_reasons,impact_status,selected,changes_CHI_rank_in_one_flip_screen,review_priority
2021-03-19_CLE_SAS,2021-03-19,CLE,SAS,SAS,6,NO_DIRECT_DELTA_IDENTIFIED,,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-03-19_TOR_UTA,2021-03-19,TOR,UTA,UTA,3,NO_DIRECT_DELTA_IDENTIFIED,,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-03-19_MIA_IND,2021-03-19,MIA,IND,IND,27,NO_DIRECT_DELTA_IDENTIFIED,,,NOT_CALCULATED,False,True,P2_BOUNDARY
2021-03-19_MEM_GSW,2021-03-19,MEM,GSW,GSW,13,TRANSACTION_DEPENDENCY,,GSW: Wiggins core/Hutchison supplemental asset unresolved,NOT_CALCULATED,False,False,P3_REMAINDER
2021-03-19_HOU_DET,2021-03-19,HOU,DET,DET,13,DIRECT_ROSTER_CONTACT,DET: 2020 Patrick/Kira replace Hayes/Bey,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-03-19_ORL_BKN,2021-03-19,ORL,BKN,ORL,8,NO_DIRECT_DELTA_IDENTIFIED,,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-03-19_POR_DAL,2021-03-19,POR,DAL,POR,6,DIRECT_ROSTER_CONTACT,POR: Trent absent; Powell absent and Hood retained in working path|DAL: 2020 Hampton replaces Terry,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-03-19_PHX_MIN,2021-03-19,PHX,MIN,PHX,12,DIRECT_ROSTER_CONTACT,MIN: 2020 rival replaces Edwards,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-03-20_LAL_ATL,2021-03-20,LAL,ATL,ATL,5,TRANSACTION_DEPENDENCY,,LAL: AD upstream asset chain retained conditionally,NOT_CALCULATED,False,False,P3_REMAINDER
2021-03-20_PHI_SAC,2021-03-20,PHI,SAC,PHI,24,NO_DIRECT_DELTA_IDENTIFIED,,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-03-20_MEM_GSW,2021-03-20,MEM,GSW,MEM,8,TRANSACTION_DEPENDENCY,,GSW: Wiggins core/Hutchison supplemental asset unresolved,NOT_CALCULATED,False,False,P3_REMAINDER
2021-03-20_MIL_SAS,2021-03-20,MIL,SAS,MIL,7,NO_DIRECT_DELTA_IDENTIFIED,,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-03-20_LAC_CHA,2021-03-20,LAC,CHA,LAC,27,DIRECT_ROSTER_CONTACT,CHA: 2020 Edwards/Terry/center cascade,,NOT_CALCULATED,False,True,P2_BOUNDARY
2021-03-21_MIA_IND,2021-03-21,MIA,IND,IND,3,NO_DIRECT_DELTA_IDENTIFIED,,,NOT_CALCULATED,False,True,P1_BOUNDARY
2021-03-21_HOU_OKC,2021-03-21,HOU,OKC,OKC,2,NO_DIRECT_DELTA_IDENTIFIED,,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-03-21_DEN_NOP,2021-03-21,DEN,NOP,NOP,5,DIRECT_ROSTER_CONTACT,DEN: 2020 Bey/Nnaji replace Nnaji/Hampton; Gordon package conditional|NOP: 2020 Hayes replaces Kira,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-03-21_BOS_ORL,2021-03-21,BOS,ORL,BOS,16,NO_DIRECT_DELTA_IDENTIFIED,,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-03-21_BKN_WAS,2021-03-21,BKN,WAS,BKN,7,DIRECT_ROSTER_CONTACT,WAS: Trent replaces Bonga; Brown retained after deadline,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-03-21_CLE_TOR,2021-03-21,CLE,TOR,CLE,11,NO_DIRECT_DELTA_IDENTIFIED,,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-03-21_NYK_PHI,2021-03-21,NYK,PHI,PHI,1,NO_DIRECT_DELTA_IDENTIFIED,,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-03-21_POR_DAL,2021-03-21,POR,DAL,DAL,40,DIRECT_ROSTER_CONTACT,POR: Trent absent; Powell absent and Hood retained in working path|DAL: 2020 Hampton replaces Terry,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-03-21_PHX_LAL,2021-03-21,PHX,LAL,PHX,17,TRANSACTION_DEPENDENCY,,LAL: AD upstream asset chain retained conditionally,NOT_CALCULATED,False,False,P3_REMAINDER
2021-03-22_CLE_SAC,2021-03-22,CLE,SAC,SAC,14,NO_DIRECT_DELTA_IDENTIFIED,,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-03-22_MIN_OKC,2021-03-22,MIN,OKC,OKC,9,DIRECT_ROSTER_CONTACT,MIN: 2020 rival replaces Edwards,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-03-22_SAS_CHA,2021-03-22,SAS,CHA,CHA,3,DIRECT_ROSTER_CONTACT,CHA: 2020 Edwards/Terry/center cascade,,NOT_CALCULATED,False,True,P1_BOUNDARY
2021-03-22_MIL_IND,2021-03-22,MIL,IND,MIL,27,NO_DIRECT_DELTA_IDENTIFIED,,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-03-22_MEM_BOS,2021-03-22,MEM,BOS,MEM,6,NO_DIRECT_DELTA_IDENTIFIED,,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-03-22_HOU_TOR,2021-03-22,HOU,TOR,HOU,18,NO_DIRECT_DELTA_IDENTIFIED,,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-03-22_LAC_ATL,2021-03-22,LAC,ATL,LAC,9,NO_DIRECT_DELTA_IDENTIFIED,,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-03-23_ORL_DEN,2021-03-23,ORL,DEN,DEN,11,DIRECT_ROSTER_CONTACT,DEN: 2020 Bey/Nnaji replace Nnaji/Hampton; Gordon package conditional,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-03-23_NYK_WAS,2021-03-23,NYK,WAS,NYK,18,DIRECT_ROSTER_CONTACT,WAS: Trent replaces Bonga; Brown retained after deadline,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-03-23_NOP_LAL,2021-03-23,NOP,LAL,NOP,17,DIRECT_ROSTER_CONTACT,NOP: 2020 Hayes replaces Kira,LAL: AD upstream asset chain retained conditionally,NOT_CALCULATED,False,False,P3_REMAINDER
2021-03-23_MIA_PHX,2021-03-23,MIA,PHX,PHX,10,NO_DIRECT_DELTA_IDENTIFIED,,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-03-23_POR_BKN,2021-03-23,POR,BKN,BKN,4,DIRECT_ROSTER_CONTACT,POR: Trent absent; Powell absent and Hood retained in working path,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-03-23_GSW_PHI,2021-03-23,GSW,PHI,PHI,10,TRANSACTION_DEPENDENCY,,GSW: Wiggins core/Hutchison supplemental asset unresolved,NOT_CALCULATED,False,False,P3_REMAINDER
2021-03-24_IND_DET,2021-03-24,IND,DET,IND,5,DIRECT_ROSTER_CONTACT,DET: 2020 Patrick/Kira replace Hayes/Bey,,NOT_CALCULATED,False,True,P2_BOUNDARY
2021-03-24_TOR_DEN,2021-03-24,TOR,DEN,TOR,24,DIRECT_ROSTER_CONTACT,DEN: 2020 Bey/Nnaji replace Nnaji/Hampton; Gordon package conditional,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-03-24_MIL_BOS,2021-03-24,MIL,BOS,MIL,2,NO_DIRECT_DELTA_IDENTIFIED,,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-03-24_ORL_PHX,2021-03-24,ORL,PHX,ORL,1,NO_DIRECT_DELTA_IDENTIFIED,,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-03-24_OKC_MEM,2021-03-24,OKC,MEM,MEM,9,NO_DIRECT_DELTA_IDENTIFIED,,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-03-24_MIN_DAL,2021-03-24,MIN,DAL,DAL,20,DIRECT_ROSTER_CONTACT,MIN: 2020 rival replaces Edwards|DAL: 2020 Hampton replaces Terry,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-03-24_HOU_CHA,2021-03-24,HOU,CHA,CHA,25,DIRECT_ROSTER_CONTACT,CHA: 2020 Edwards/Terry/center cascade,,NOT_CALCULATED,False,True,P2_BOUNDARY
2021-03-24_SAS_LAC,2021-03-24,SAS,LAC,LAC,33,NO_DIRECT_DELTA_IDENTIFIED,,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-03-24_UTA_BKN,2021-03-24,UTA,BKN,UTA,30,NO_DIRECT_DELTA_IDENTIFIED,,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-03-24_SAC_ATL,2021-03-24,SAC,ATL,SAC,2,NO_DIRECT_DELTA_IDENTIFIED,,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-03-25_MIA_POR,2021-03-25,MIA,POR,POR,3,DIRECT_ROSTER_CONTACT,POR: Trent absent; Powell absent and Hood retained in working path,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-03-25_NYK_WAS,2021-03-25,NYK,WAS,NYK,4,DIRECT_ROSTER_CONTACT,WAS: Trent replaces Bonga; Brown retained after deadline,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-03-25_SAS_LAC,2021-03-25,SAS,LAC,LAC,13,NO_DIRECT_DELTA_IDENTIFIED,,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-03-25_LAL_PHI,2021-03-25,LAL,PHI,PHI,8,TRANSACTION_DEPENDENCY,,LAL: AD upstream asset chain retained conditionally,NOT_CALCULATED,False,False,P3_REMAINDER
2021-03-25_SAC_GSW,2021-03-25,SAC,GSW,SAC,22,TRANSACTION_DEPENDENCY,,GSW: Wiggins core/Hutchison supplemental asset unresolved,NOT_CALCULATED,False,False,P3_REMAINDER
2021-03-26_DET_BKN,2021-03-26,DET,BKN,BKN,2,DIRECT_ROSTER_CONTACT,DET: 2020 Patrick/Kira replace Hayes/Bey,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-03-26_MIL_BOS,2021-03-26,MIL,BOS,BOS,8,TRANSACTION_DEPENDENCY,,BOS: Fournier/Wagner/Parker path conditional; observed roster can match,NOT_CALCULATED,False,False,P3_REMAINDER
2021-03-26_TOR_PHX,2021-03-26,TOR,PHX,PHX,4,DIRECT_ROSTER_CONTACT,TOR: Powell retained; Trent/Hood not acquired in working path,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-03-26_CHA_MIA,2021-03-26,CHA,MIA,CHA,5,DIRECT_ROSTER_CONTACT,CHA: 2020 Edwards/Terry/center cascade,,NOT_CALCULATED,False,True,P2_BOUNDARY
2021-03-26_ORL_POR,2021-03-26,ORL,POR,POR,7,DIRECT_ROSTER_CONTACT,ORL: Vucevic/Aminu retained; Harris/Nnaji conditional|POR: Trent absent; Powell absent and Hood retained in working path,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-03-26_MIN_HOU,2021-03-26,MIN,HOU,MIN,6,DIRECT_ROSTER_CONTACT,MIN: 2020 rival replaces Edwards,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-03-26_NOP_DEN,2021-03-26,NOP,DEN,DEN,5,DIRECT_ROSTER_CONTACT,NOP: 2020 Hayes replaces Kira|DEN: 2020 Bey/Nnaji replace Nnaji/Hampton; Gordon package conditional,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-03-26_DAL_IND,2021-03-26,DAL,IND,IND,15,DIRECT_ROSTER_CONTACT,DAL: 2020 Hampton replaces Terry,,NOT_CALCULATED,False,True,P2_BOUNDARY
2021-03-26_UTA_MEM,2021-03-26,UTA,MEM,UTA,3,NO_DIRECT_DELTA_IDENTIFIED,,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-03-26_GSW_ATL,2021-03-26,GSW,ATL,ATL,16,TRANSACTION_DEPENDENCY,,GSW: Wiggins core/Hutchison supplemental asset unresolved,NOT_CALCULATED,False,False,P3_REMAINDER
2021-03-26_LAL_CLE,2021-03-26,LAL,CLE,LAL,14,TRANSACTION_DEPENDENCY,,LAL: AD upstream asset chain retained conditionally,NOT_CALCULATED,False,False,P3_REMAINDER
2021-03-27_MIN_HOU,2021-03-27,MIN,HOU,HOU,22,DIRECT_ROSTER_CONTACT,MIN: 2020 rival replaces Edwards,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-03-27_WAS_DET,2021-03-27,WAS,DET,WAS,14,DIRECT_ROSTER_CONTACT,WAS: Trent replaces Bonga; Brown retained after deadline|DET: 2020 Patrick/Kira replace Hayes/Bey,,NOT_CALCULATED,False,True,P2_BOUNDARY
2021-03-27_MIL_NYK,2021-03-27,MIL,NYK,NYK,6,NO_DIRECT_DELTA_IDENTIFIED,,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-03-27_OKC_BOS,2021-03-27,OKC,BOS,BOS,17,TRANSACTION_DEPENDENCY,,BOS: Fournier/Wagner/Parker path conditional; observed roster can match,NOT_CALCULATED,False,False,P3_REMAINDER
2021-03-27_NOP_DAL,2021-03-27,NOP,DAL,NOP,9,DIRECT_ROSTER_CONTACT,NOP: 2020 Hayes replaces Kira|DAL: 2020 Hampton replaces Terry,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-03-27_UTA_MEM,2021-03-27,UTA,MEM,UTA,16,NO_DIRECT_DELTA_IDENTIFIED,,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-03-27_SAC_CLE,2021-03-27,SAC,CLE,SAC,2,NO_DIRECT_DELTA_IDENTIFIED,,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-03-27_LAC_PHI,2021-03-27,LAC,PHI,LAC,10,NO_DIRECT_DELTA_IDENTIFIED,,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-03-28_CHA_PHX,2021-03-28,CHA,PHX,PHX,4,DIRECT_ROSTER_CONTACT,CHA: 2020 Edwards/Terry/center cascade,,NOT_CALCULATED,False,True,P2_BOUNDARY
2021-03-28_TOR_POR,2021-03-28,TOR,POR,POR,5,DIRECT_ROSTER_CONTACT,TOR: Powell retained; Trent/Hood not acquired in working path|POR: Trent absent; Powell absent and Hood retained in working path,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-03-28_DEN_ATL,2021-03-28,DEN,ATL,DEN,24,DIRECT_ROSTER_CONTACT,DEN: 2020 Bey/Nnaji replace Nnaji/Hampton; Gordon package conditional,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-03-28_LAL_ORL,2021-03-28,LAL,ORL,LAL,3,DIRECT_ROSTER_CONTACT,ORL: Vucevic/Aminu retained; Harris/Nnaji conditional,LAL: AD upstream asset chain retained conditionally,NOT_CALCULATED,False,False,P3_REMAINDER
2021-03-29_WAS_IND,2021-03-29,WAS,IND,WAS,8,DIRECT_ROSTER_CONTACT,WAS: Trent replaces Bonga; Brown retained after deadline,,NOT_CALCULATED,False,True,P2_BOUNDARY
2021-03-29_BKN_MIN,2021-03-29,BKN,MIN,BKN,5,DIRECT_ROSTER_CONTACT,MIN: 2020 rival replaces Edwards,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-03-29_BOS_NOP,2021-03-29,BOS,NOP,NOP,6,DIRECT_ROSTER_CONTACT,NOP: 2020 Hayes replaces Kira,BOS: Fournier/Wagner/Parker path conditional; observed roster can match,NOT_CALCULATED,False,False,P3_REMAINDER
2021-03-29_NYK_MIA,2021-03-29,NYK,MIA,MIA,10,NO_DIRECT_DELTA_IDENTIFIED,,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-03-29_HOU_MEM,2021-03-29,HOU,MEM,MEM,10,NO_DIRECT_DELTA_IDENTIFIED,,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-03-29_DET_TOR,2021-03-29,DET,TOR,DET,14,DIRECT_ROSTER_CONTACT,DET: 2020 Patrick/Kira replace Hayes/Bey|TOR: Powell retained; Trent/Hood not acquired in working path,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-03-29_OKC_DAL,2021-03-29,OKC,DAL,DAL,21,DIRECT_ROSTER_CONTACT,DAL: 2020 Hampton replaces Terry,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-03-29_SAS_SAC,2021-03-29,SAS,SAC,SAC,17,NO_DIRECT_DELTA_IDENTIFIED,,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-03-29_UTA_CLE,2021-03-29,UTA,CLE,UTA,39,NO_DIRECT_DELTA_IDENTIFIED,,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-03-29_LAC_MIL,2021-03-29,LAC,MIL,LAC,24,NO_DIRECT_DELTA_IDENTIFIED,,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-03-30_WAS_CHA,2021-03-30,WAS,CHA,CHA,10,DIRECT_ROSTER_CONTACT,WAS: Trent replaces Bonga; Brown retained after deadline|CHA: 2020 Edwards/Terry/center cascade,,NOT_CALCULATED,False,True,P2_BOUNDARY
2021-03-30_DEN_PHI,2021-03-30,DEN,PHI,DEN,9,DIRECT_ROSTER_CONTACT,DEN: 2020 Bey/Nnaji replace Nnaji/Hampton; Gordon package conditional,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-03-30_LAC_ORL,2021-03-30,LAC,ORL,ORL,7,DIRECT_ROSTER_CONTACT,ORL: Vucevic/Aminu retained; Harris/Nnaji conditional,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-03-30_PHX_ATL,2021-03-30,PHX,ATL,PHX,7,NO_DIRECT_DELTA_IDENTIFIED,,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-03-31_IND_MIA,2021-03-31,IND,MIA,MIA,5,NO_DIRECT_DELTA_IDENTIFIED,,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-03-31_DET_POR,2021-03-31,DET,POR,POR,23,DIRECT_ROSTER_CONTACT,DET: 2020 Patrick/Kira replace Hayes/Bey|POR: Trent absent; Powell absent and Hood retained in working path,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-03-31_BOS_DAL,2021-03-31,BOS,DAL,DAL,5,DIRECT_ROSTER_CONTACT,DAL: 2020 Hampton replaces Terry,BOS: Fournier/Wagner/Parker path conditional; observed roster can match,NOT_CALCULATED,False,False,P3_REMAINDER
2021-03-31_BKN_HOU,2021-03-31,BKN,HOU,BKN,12,NO_DIRECT_DELTA_IDENTIFIED,,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-03-31_MEM_UTA,2021-03-31,MEM,UTA,UTA,4,NO_DIRECT_DELTA_IDENTIFIED,,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-03-31_MIN_NYK,2021-03-31,MIN,NYK,MIN,1,DIRECT_ROSTER_CONTACT,MIN: 2020 rival replaces Edwards,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-03-31_OKC_TOR,2021-03-31,OKC,TOR,OKC,10,DIRECT_ROSTER_CONTACT,TOR: Powell retained; Trent/Hood not acquired in working path,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-03-31_SAS_SAC,2021-03-31,SAS,SAC,SAS,14,NO_DIRECT_DELTA_IDENTIFIED,,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-03-31_LAL_MIL,2021-03-31,LAL,MIL,MIL,15,TRANSACTION_DEPENDENCY,,LAL: AD upstream asset chain retained conditionally,NOT_CALCULATED,False,False,P3_REMAINDER
2021-04-01_DET_WAS,2021-04-01,DET,WAS,DET,29,DIRECT_ROSTER_CONTACT,DET: 2020 Patrick/Kira replace Hayes/Bey|WAS: Trent replaces Bonga; Brown retained after deadline,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-04-01_CLE_PHI,2021-04-01,CLE,PHI,PHI,20,NO_DIRECT_DELTA_IDENTIFIED,,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-04-01_BKN_CHA,2021-04-01,BKN,CHA,BKN,22,DIRECT_ROSTER_CONTACT,CHA: 2020 Edwards/Terry/center cascade,,NOT_CALCULATED,False,True,P2_BOUNDARY
2021-04-01_NOP_ORL,2021-04-01,NOP,ORL,ORL,5,DIRECT_ROSTER_CONTACT,NOP: 2020 Hayes replaces Kira|ORL: Vucevic/Aminu retained; Harris/Nnaji conditional,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-04-01_MIA_GSW,2021-04-01,MIA,GSW,MIA,7,TRANSACTION_DEPENDENCY,,GSW: Wiggins core/Hutchison supplemental asset unresolved,NOT_CALCULATED,False,False,P3_REMAINDER
2021-04-01_SAS_ATL,2021-04-01,SAS,ATL,ATL,5,NO_DIRECT_DELTA_IDENTIFIED,,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-04-01_LAC_DEN,2021-04-01,LAC,DEN,DEN,7,DIRECT_ROSTER_CONTACT,DEN: 2020 Bey/Nnaji replace Nnaji/Hampton; Gordon package conditional,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-04-02_TOR_GSW,2021-04-02,TOR,GSW,TOR,53,DIRECT_ROSTER_CONTACT,TOR: Powell retained; Trent/Hood not acquired in working path,GSW: Wiggins core/Hutchison supplemental asset unresolved,NOT_CALCULATED,False,False,P3_REMAINDER
2021-04-02_BOS_HOU,2021-04-02,BOS,HOU,BOS,16,TRANSACTION_DEPENDENCY,,BOS: Fournier/Wagner/Parker path conditional; observed roster can match,NOT_CALCULATED,False,False,P3_REMAINDER
2021-04-02_NYK_DAL,2021-04-02,NYK,DAL,DAL,13,DIRECT_ROSTER_CONTACT,DAL: 2020 Hampton replaces Terry,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-04-02_IND_CHA,2021-04-02,IND,CHA,CHA,17,DIRECT_ROSTER_CONTACT,CHA: 2020 Edwards/Terry/center cascade,,NOT_CALCULATED,False,True,P2_BOUNDARY
2021-04-02_MEM_MIN,2021-04-02,MEM,MIN,MEM,12,DIRECT_ROSTER_CONTACT,MIN: 2020 rival replaces Edwards,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-04-02_NOP_ATL,2021-04-02,NOP,ATL,ATL,23,DIRECT_ROSTER_CONTACT,NOP: 2020 Hayes replaces Kira,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-04-02_SAC_LAL,2021-04-02,SAC,LAL,LAL,21,TRANSACTION_DEPENDENCY,,LAL: AD upstream asset chain retained conditionally,NOT_CALCULATED,False,False,P3_REMAINDER
2021-04-02_PHX_OKC,2021-04-02,PHX,OKC,PHX,37,NO_DIRECT_DELTA_IDENTIFIED,,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-04-02_POR_MIL,2021-04-02,POR,MIL,MIL,18,DIRECT_ROSTER_CONTACT,POR: Trent absent; Powell absent and Hood retained in working path,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-04-03_WAS_DAL,2021-04-03,WAS,DAL,DAL,22,DIRECT_ROSTER_CONTACT,WAS: Trent replaces Bonga; Brown retained after deadline|DAL: 2020 Hampton replaces Terry,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-04-03_DET_NYK,2021-04-03,DET,NYK,NYK,44,DIRECT_ROSTER_CONTACT,DET: 2020 Patrick/Kira replace Hayes/Bey,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-04-03_PHI_MIN,2021-04-03,PHI,MIN,PHI,9,DIRECT_ROSTER_CONTACT,MIN: 2020 rival replaces Edwards,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-04-03_MIA_CLE,2021-04-03,MIA,CLE,MIA,14,NO_DIRECT_DELTA_IDENTIFIED,,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-04-03_SAS_IND,2021-04-03,SAS,IND,IND,6,NO_DIRECT_DELTA_IDENTIFIED,,,NOT_CALCULATED,False,True,P2_BOUNDARY
2021-04-03_UTA_ORL,2021-04-03,UTA,ORL,UTA,46,DIRECT_ROSTER_CONTACT,ORL: Vucevic/Aminu retained; Harris/Nnaji conditional,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-04-03_SAC_MIL,2021-04-03,SAC,MIL,MIL,1,NO_DIRECT_DELTA_IDENTIFIED,,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-04-03_POR_OKC,2021-04-03,POR,OKC,POR,48,DIRECT_ROSTER_CONTACT,POR: Trent absent; Powell absent and Hood retained in working path,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-04-04_LAC_LAL,2021-04-04,LAC,LAL,LAC,18,TRANSACTION_DEPENDENCY,,LAL: AD upstream asset chain retained conditionally,NOT_CALCULATED,False,False,P3_REMAINDER
2021-04-04_BOS_CHA,2021-04-04,BOS,CHA,BOS,30,DIRECT_ROSTER_CONTACT,CHA: 2020 Edwards/Terry/center cascade,BOS: Fournier/Wagner/Parker path conditional; observed roster can match,NOT_CALCULATED,False,True,P2_BOUNDARY
2021-04-04_PHI_MEM,2021-04-04,PHI,MEM,MEM,16,NO_DIRECT_DELTA_IDENTIFIED,,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-04-04_ATL_GSW,2021-04-04,ATL,GSW,ATL,6,TRANSACTION_DEPENDENCY,,GSW: Wiggins core/Hutchison supplemental asset unresolved,NOT_CALCULATED,False,False,P3_REMAINDER
2021-04-04_HOU_NOP,2021-04-04,HOU,NOP,NOP,7,DIRECT_ROSTER_CONTACT,NOP: 2020 Hayes replaces Kira,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-04-04_DEN_ORL,2021-04-04,DEN,ORL,DEN,10,DIRECT_ROSTER_CONTACT,DEN: 2020 Bey/Nnaji replace Nnaji/Hampton; Gordon package conditional|ORL: Vucevic/Aminu retained; Harris/Nnaji conditional,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-04-05_MIN_SAC,2021-04-05,MIN,SAC,MIN,10,DIRECT_ROSTER_CONTACT,MIN: 2020 rival replaces Edwards,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-04-05_TOR_WAS,2021-04-05,TOR,WAS,TOR,2,DIRECT_ROSTER_CONTACT,TOR: Powell retained; Trent/Hood not acquired in working path|WAS: Trent replaces Bonga; Brown retained after deadline,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-04-05_BKN_NYK,2021-04-05,BKN,NYK,BKN,2,NO_DIRECT_DELTA_IDENTIFIED,,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-04-05_DAL_UTA,2021-04-05,DAL,UTA,DAL,8,DIRECT_ROSTER_CONTACT,DAL: 2020 Hampton replaces Terry,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-04-05_OKC_DET,2021-04-05,OKC,DET,DET,24,DIRECT_ROSTER_CONTACT,DET: 2020 Patrick/Kira replace Hayes/Bey,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-04-05_SAS_CLE,2021-04-05,SAS,CLE,CLE,24,NO_DIRECT_DELTA_IDENTIFIED,,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-04-05_HOU_PHX,2021-04-05,HOU,PHX,PHX,3,NO_DIRECT_DELTA_IDENTIFIED,,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-04-06_TOR_LAL,2021-04-06,TOR,LAL,LAL,9,DIRECT_ROSTER_CONTACT,TOR: Powell retained; Trent/Hood not acquired in working path,LAL: AD upstream asset chain retained conditionally,NOT_CALCULATED,False,False,P3_REMAINDER
2021-04-06_ATL_NOP,2021-04-06,ATL,NOP,ATL,16,DIRECT_ROSTER_CONTACT,NOP: 2020 Hayes replaces Kira,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-04-06_BOS_PHI,2021-04-06,BOS,PHI,PHI,10,TRANSACTION_DEPENDENCY,,BOS: Fournier/Wagner/Parker path conditional; observed roster can match,NOT_CALCULATED,False,False,P3_REMAINDER
2021-04-06_MIA_MEM,2021-04-06,MIA,MEM,MEM,12,NO_DIRECT_DELTA_IDENTIFIED,,,NOT_CALCULATED,False,False,P3_REMAINDER
