event_id,date,team,policy_id,contact,conditional_newcomers,removed_players,execution_conditions,phase,minute_allocation_status,incumbent_rule,observation_rows,observed_seconds,positive_minute_players,coach_dnp_players,injury_protocol_dnp_players,conditional_newcomers_without_row,observed_source_game_id
2020-12-29_OKC_ORL,2020-12-29,ORL,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,EX07,PREDEADLINE,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,14,14400,10,Gary Clark;Jordan Bone;Karim Mane;Mo Bamba,,,0022000052
2020-12-29_PHI_TOR,2020-12-29,PHI,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,EX07,PREDEADLINE,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,15,14400,10,Dakota Mathias;Isaiah Joe;Terrance Ferguson;Tony Bradley;Vincent Poirier,,,0022000049
2020-12-29_PHI_TOR,2020-12-29,TOR,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,EX07,PREDEADLINE,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,15,14400,10,DeAndre' Bembry;Malachi Flynn;Paul Watson;Terence Davis;Yuta Watanabe,,,0022000049
2020-12-29_PHX_NOP,2020-12-29,PHX,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,EX07,PREDEADLINE,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,15,14400,14,,Jalen Smith,,0022000053
2020-12-29_PHX_NOP,2020-12-29,NOP,NOP_HAYES,DIRECT_ROSTER_CONTACT,Killian Hayes,Kira Lewis Jr.,EX07,PREDEADLINE,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,14,14400,13,Naji Marshall,,Killian Hayes,0022000053
2020-12-29_SAC_DEN,2020-12-29,SAC,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,EX07,PREDEADLINE,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,15,14401,9,Glenn Robinson III;Jabari Parker;Jahmi'us Ramsey;Justin James;Kyle Guy;Robert Woodard II,,,0022000055
2020-12-29_SAC_DEN,2020-12-29,DEN,DEN_BEY_NNAJI,DIRECT_ROSTER_CONTACT,Saddiq Bey,R.J. Hampton,EX07,PREDEADLINE,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,15,14401,13,Vlatko Cancar,Jamal Murray,Saddiq Bey,0022000055
2020-12-30_BKN_ATL,2020-12-30,BKN,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,EX07,PREDEADLINE,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,15,14400,10,Bruce Brown;Chris Chiozza;Reggie Perry;Rodions Kurucs;Tyler Johnson,,,0022000057
2020-12-30_BKN_ATL,2020-12-30,ATL,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,EX07,PREDEADLINE,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,14,14401,11,Brandon Goodwin;Nathan Knight;Skylar Mays,,,0022000057
2020-12-30_BOS_MEM,2020-12-30,BOS,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,EX07,PREDEADLINE,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,13,14400,13,,,,0022000056
2020-12-30_BOS_MEM,2020-12-30,MEM,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,EX07,PREDEADLINE,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,12,14400,10,,Jontay Porter;Xavier Tillman,,0022000056
2020-12-30_DAL_CHA,2020-12-30,DAL,DAL_HAMPTON,DIRECT_ROSTER_CONTACT,R.J. Hampton,Tyrell Terry,EX07,PREDEADLINE,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,14,14400,14,,,R.J. Hampton,0022000059
2020-12-30_DAL_CHA,2020-12-30,CHA,CHA_EDWARDS_TERRY,DIRECT_ROSTER_CONTACT,Anthony Edwards;Tyrell Terry,LaMelo Ball;Grant Riller,EX07,PREDEADLINE,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,13,14400,12,Malik Monk,,Anthony Edwards;Tyrell Terry,0022000059
2020-12-30_LAC_POR,2020-12-30,LAC,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,EX07,PREDEADLINE,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,14,14400,14,,,,0022000061
2020-12-30_LAC_POR,2020-12-30,POR,POR_NO_TRENT,DIRECT_ROSTER_CONTACT,,Gary Trent Jr.;Norman Powell,EX07,PREDEADLINE,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,12,14400,12,,,,0022000061
2020-12-30_MIA_MIL,2020-12-30,MIA,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,EX07,PREDEADLINE,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,15,14400,11,Chris Silva;KZ Okpala;Meyers Leonard;Udonis Haslem,,,0022000058
2020-12-30_MIA_MIL,2020-12-30,MIL,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,EX07,PREDEADLINE,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,13,14399,10,D.J. Wilson;Jordan Nwora;Sam Merrill,,,0022000058
2020-12-30_SAS_LAL,2020-12-30,SAS,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,EX07,PREDEADLINE,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,13,14400,12,Trey Lyles,,,0022000060
2020-12-30_SAS_LAL,2020-12-30,LAL,LAL_AD_CORE,TRANSACTION_DEPENDENCY,,,EX06;EX07,PREDEADLINE,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,14,14400,12,Alex Caruso;Talen Horton-Tucker,,,0022000060
2020-12-31_HOU_SAC,2020-12-31,HOU,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,EX07,PREDEADLINE,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,12,14400,9,Brodric Thomas;Bruno Caboclo;David Nwaba,,,0022000065
2020-12-31_HOU_SAC,2020-12-31,SAC,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,EX07,PREDEADLINE,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,15,14400,9,Glenn Robinson III;Jabari Parker;Jahmi'us Ramsey;Justin James;Kyle Guy;Robert Woodard II,,,0022000065
2020-12-31_IND_CLE,2020-12-31,IND,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,EX07,PREDEADLINE,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,13,14400,13,,,,0022000062
2020-12-31_IND_CLE,2020-12-31,CLE,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,EX07,PREDEADLINE,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,12,14400,12,,,,0022000062
2020-12-31_OKC_NOP,2020-12-31,OKC,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,EX07,PREDEADLINE,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,15,14400,13,Darius Miller;Justin Jackson,,,0022000067
2020-12-31_OKC_NOP,2020-12-31,NOP,NOP_HAYES,DIRECT_ROSTER_CONTACT,Killian Hayes,Kira Lewis Jr.,EX07,PREDEADLINE,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,14,14400,12,Naji Marshall;Willy Hernangomez,,Killian Hayes,0022000067
2020-12-31_ORL_PHI,2020-12-31,ORL,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,EX07,PREDEADLINE,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,13,14400,12,Mo Bamba,,,0022000064
2020-12-31_ORL_PHI,2020-12-31,PHI,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,EX07,PREDEADLINE,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,15,14400,14,Tony Bradley,,,0022000064
2020-12-31_TOR_NYK,2020-12-31,TOR,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,EX07,PREDEADLINE,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,15,14400,13,Matt Thomas,,,0022000066
2020-12-31_TOR_NYK,2020-12-31,NYK,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,EX07,PREDEADLINE,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,12,14400,11,,Alec Burks,,0022000066
2020-12-31_UTA_PHX,2020-12-31,UTA,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,EX07,PREDEADLINE,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,14,14400,9,Elijah Hughes;Juwan Morgan;Miye Oni;Shaquille Harrison;Udoka Azubuike,,,0022000068
2020-12-31_UTA_PHX,2020-12-31,PHX,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,EX07,PREDEADLINE,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,14,14400,11,Damian Jones;E'Twaun Moore;Ty-Shon Alexander,,,0022000068
2021-01-01_BKN_ATL,2021-01-01,BKN,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,EX07,PREDEADLINE,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,15,14400,15,,,,0022000072
2021-01-01_BKN_ATL,2021-01-01,ATL,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,EX07,PREDEADLINE,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,13,14399,12,,Danilo Gallinari,,0022000072
2021-01-01_CHA_MEM,2021-01-01,CHA,CHA_EDWARDS_TERRY,DIRECT_ROSTER_CONTACT,Anthony Edwards;Tyrell Terry,LaMelo Ball;Grant Riller,EX07,PREDEADLINE,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,13,14400,11,Malik Monk;Vernon Carey Jr.,,Anthony Edwards;Tyrell Terry,0022000069
2021-01-01_CHA_MEM,2021-01-01,MEM,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,EX07,PREDEADLINE,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,12,14400,9,,Grayson Allen;Jontay Porter;Xavier Tillman,,0022000069
2021-01-01_DAL_MIA,2021-01-01,DAL,DAL_HAMPTON,DIRECT_ROSTER_CONTACT,R.J. Hampton,Tyrell Terry,EX07,PREDEADLINE,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,14,14400,10,Boban Marjanovic;Josh Green;Tyrell Terry;Wes Iwundu,,R.J. Hampton,0022000071
2021-01-01_DAL_MIA,2021-01-01,MIA,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,EX07,PREDEADLINE,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,15,14400,11,Chris Silva;KZ Okpala;Meyers Leonard;Udonis Haslem,,,0022000071
2021-01-01_DEN_PHX,2021-01-01,DEN,DEN_BEY_NNAJI,DIRECT_ROSTER_CONTACT,Saddiq Bey,R.J. Hampton,EX07,PREDEADLINE,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,15,14401,11,Bol Bol;Markus Howard;Vlatko Cancar;Zeke Nnaji,,Saddiq Bey,0022000076
2021-01-01_DEN_PHX,2021-01-01,PHX,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,EX07,PREDEADLINE,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,14,14401,10,Damian Jones;E'Twaun Moore;Ty-Shon Alexander,Dario Saric,,0022000076
2021-01-01_DET_BOS,2021-01-01,DET,DET_PATRICK_KIRA,DIRECT_ROSTER_CONTACT,Patrick Williams;Kira Lewis Jr.,Saddiq Bey;Killian Hayes,EX07,PREDEADLINE,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,15,14401,10,Deividas Sirvydis;Jahlil Okafor;Rodney McGruder;Saben Lee;Wayne Ellington,,Patrick Williams;Kira Lewis Jr.,0022000070
2021-01-01_DET_BOS,2021-01-01,BOS,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,EX07,PREDEADLINE,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,14,14400,11,Aaron Nesmith;Tacko Fall;Tremont Waters,,,0022000070
2021-01-01_GSW_POR,2021-01-01,GSW,GSW_WIGGINS_HUTCHISON_INACTIVE,TRANSACTION_DEPENDENCY,,,EX06;EX07,PREDEADLINE,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,13,14400,13,,,,0022000078
2021-01-01_GSW_POR,2021-01-01,POR,POR_NO_TRENT,DIRECT_ROSTER_CONTACT,,Gary Trent Jr.;Norman Powell,EX07,PREDEADLINE,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,12,14400,12,,,,0022000078
2021-01-01_MIN_WAS,2021-01-01,MIN,MIN_RIVAL,DIRECT_ROSTER_CONTACT,Fictional Rival,Anthony Edwards,EX07,PREDEADLINE,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,12,14400,12,,,Fictional Rival,0022000074
2021-01-01_MIN_WAS,2021-01-01,WAS,WAS_TRENT,DIRECT_ROSTER_CONTACT,Gary Trent Jr.,Isaac Bonga;Chandler Hutchison,EX07,PREDEADLINE,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,15,14400,14,Moritz Wagner,,Gary Trent Jr.,0022000074
2021-01-01_SAS_LAL,2021-01-01,SAS,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,EX07,PREDEADLINE,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,13,14400,9,Devin Vassell;Luka Samanic;Tre Jones;Trey Lyles,,,0022000075
2021-01-01_SAS_LAL,2021-01-01,LAL,LAL_AD_CORE,TRANSACTION_DEPENDENCY,,,EX06;EX07,PREDEADLINE,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,14,14400,10,Alex Caruso;Alfonzo McKinnie;Jared Dudley;Quinn Cook,,,0022000075
2021-01-01_UTA_LAC,2021-01-01,UTA,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,EX07,PREDEADLINE,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,14,14400,9,Elijah Hughes;Juwan Morgan;Miye Oni;Shaquille Harrison;Udoka Azubuike,,,0022000077
2021-01-01_UTA_LAC,2021-01-01,LAC,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,EX07,PREDEADLINE,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,14,14400,11,Daniel Oturu;Mfiondu Kabengele;Patrick Patterson,,,0022000077
2021-01-02_ATL_CLE,2021-01-02,ATL,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,EX07,PREDEADLINE,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,12,14400,10,Nathan Knight;Skylar Mays,,,0022000083
2021-01-02_ATL_CLE,2021-01-02,CLE,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,EX07,PREDEADLINE,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,12,14400,10,Lamar Stevens;Marques Bolden,,,0022000083
2021-01-02_HOU_SAC,2021-01-02,HOU,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,EX07,PREDEADLINE,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,12,14400,9,Brodric Thomas;Bruno Caboclo,James Harden,,0022000079
2021-01-02_HOU_SAC,2021-01-02,SAC,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,EX07,PREDEADLINE,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,15,14400,9,Chimezie Metu;Hassan Whiteside;Jabari Parker;Jahmi'us Ramsey;Justin James;Robert Woodard II,,,0022000079
2021-01-02_IND_NYK,2021-01-02,IND,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,EX07,PREDEADLINE,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,13,14400,9,Cassius Stanley;Edmond Sumner;JaKarr Sampson;Jalen Lecque,,,0022000080
2021-01-02_IND_NYK,2021-01-02,NYK,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,EX07,PREDEADLINE,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,12,14400,9,Ignas Brazdeikis;Jared Harper;Theo Pinson,,,0022000080
2021-01-02_NOP_TOR,2021-01-02,NOP,NOP_HAYES,DIRECT_ROSTER_CONTACT,Killian Hayes,Kira Lewis Jr.,EX07,PREDEADLINE,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,14,14400,10,Kira Lewis Jr.;Naji Marshall;Will Magnay;Willy Hernangomez,,Killian Hayes,0022000084
2021-01-02_NOP_TOR,2021-01-02,TOR,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,EX07,PREDEADLINE,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,15,14400,10,DeAndre' Bembry;Malachi Flynn;Matt Thomas;Paul Watson;Yuta Watanabe,,,0022000084
2021-01-02_ORL_OKC,2021-01-02,ORL,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,EX07,PREDEADLINE,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,12,14400,9,Jordan Bone;Karim Mane;Mo Bamba,,,0022000081
2021-01-02_ORL_OKC,2021-01-02,OKC,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,EX07,PREDEADLINE,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,15,14400,10,Darius Miller;Isaiah Roby;Josh Hall;Justin Jackson;Moses Brown,,,0022000081
2021-01-02_PHI_CHA,2021-01-02,PHI,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,EX07,PREDEADLINE,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,15,14400,9,Dakota Mathias;Isaiah Joe;Paul Reed;Terrance Ferguson;Tony Bradley;Vincent Poirier,,,0022000082
2021-01-02_PHI_CHA,2021-01-02,CHA,CHA_EDWARDS_TERRY,DIRECT_ROSTER_CONTACT,Anthony Edwards;Tyrell Terry,LaMelo Ball;Grant Riller,EX07,PREDEADLINE,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,13,14401,9,Cody Martin;Malik Monk;Nick Richards;Vernon Carey Jr.,,Anthony Edwards;Tyrell Terry,0022000082
2021-01-03_DET_BOS,2021-01-03,DET,DET_PATRICK_KIRA,DIRECT_ROSTER_CONTACT,Patrick Williams;Kira Lewis Jr.,Saddiq Bey;Killian Hayes,EX07,PREDEADLINE,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,15,14400,12,Deividas Sirvydis;Rodney McGruder;Wayne Ellington,,Patrick Williams;Kira Lewis Jr.,0022000085
2021-01-03_DET_BOS,2021-01-03,BOS,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,EX07,PREDEADLINE,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,14,14399,9,Aaron Nesmith;Carsen Edwards;Grant Williams;Tacko Fall;Tremont Waters,,,0022000085
2021-01-03_GSW_POR,2021-01-03,GSW,GSW_WIGGINS_HUTCHISON_INACTIVE,TRANSACTION_DEPENDENCY,,,EX06;EX07,PREDEADLINE,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,13,14400,12,Jordan Poole,,,0022000092
2021-01-03_GSW_POR,2021-01-03,POR,POR_NO_TRENT,DIRECT_ROSTER_CONTACT,,Gary Trent Jr.;Norman Powell,EX07,PREDEADLINE,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,13,14401,9,CJ Elleby;Harry Giles III;Keljin Blevins;Nassir Little,,,0022000092
2021-01-03_MEM_LAL,2021-01-03,MEM,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,EX07,PREDEADLINE,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,12,14400,11,De'Anthony Melton,,,0022000087
2021-01-03_MEM_LAL,2021-01-03,LAL,LAL_AD_CORE,TRANSACTION_DEPENDENCY,,,EX06;EX07,PREDEADLINE,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,12,14400,12,,,,0022000087
2021-01-03_MIN_DEN,2021-01-03,MIN,MIN_RIVAL,DIRECT_ROSTER_CONTACT,Fictional Rival,Anthony Edwards,EX07,PREDEADLINE,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,12,14400,12,,,Fictional Rival,0022000088
2021-01-03_MIN_DEN,2021-01-03,DEN,DEN_BEY_NNAJI,DIRECT_ROSTER_CONTACT,Saddiq Bey,R.J. Hampton,EX07,PREDEADLINE,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,15,14400,13,Bol Bol;Isaiah Hartenstein,,Saddiq Bey,0022000088
2021-01-03_PHX_LAC,2021-01-03,PHX,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,EX07,PREDEADLINE,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,14,14400,10,Damian Jones;E'Twaun Moore;Frank Kaminsky;Ty-Shon Alexander,,,0022000091
2021-01-03_PHX_LAC,2021-01-03,LAC,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,EX07,PREDEADLINE,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,15,14399,9,Amir Coffey;Daniel Oturu;Mfiondu Kabengele;Patrick Patterson;Terance Mann,Marcus Morris Sr.,,0022000091
2021-01-03_SAS_UTA,2021-01-03,SAS,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,EX07,PREDEADLINE,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,12,14400,12,,,,0022000089
2021-01-03_SAS_UTA,2021-01-03,UTA,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,EX07,PREDEADLINE,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,14,14400,14,,,,0022000089
